Name, City, State, Stars, Category, Review Count
Pizza Hut, Tucson, AZ, 3.0, Italian, 8
Yoshimoto Japanese Steakhouse, Blackwood, NJ, 3.5, Japanese, 69
Jack in the Box, Saint Louis, MO, 1.5, Fast Food, 19
Cali's on Mandalay, Clearwater Beach, FL, 3.5, Mexican, 13
Li's Chinese Kitchen, Port Richey, FL, 4.0, Chinese, 77
Pumpkin Market, Philadelphia, PA, 4.0, American, 81
McDonald's, Reno, NV, 2.0, Fast Food, 52
Original Gyros Joint, Indianapolis, IN, 3.5, Mediterranean, 26
Chateau Moanèt Voilà, New Orleans, LA, 2.0, Cajun/Creole, 9
Viva Burrito, Tucson, AZ, 2.0, Mexican, 69
A2Z Cafe, Indianapolis, IN, 4.5, Italian, 281
Trendsetters Bar & Lounge, Philadelphia, PA, 3.5, Italian, 12
The Jerk Pit At Chestnut Hill, Philadelphia, PA, 4.0, Mexican, 31
Luberto's Bakery And Deli, Pipersville, PA, 4.5, Italian, 9
Toma Restaurant & Bar, Santa Barbara, CA, 4.5, Italian, 1084
Denny's, Largo, FL, 2.0, American, 66
El Noa Noa Mexican Store, Tampa, FL, 4.0, Mexican, 6
Good Harvest 大丰收, Philadelphia, PA, 4.0, Chinese, 49
Pho Hu Tieu Nam Vang House of Noodles, Gretna, LA, 3.5, Vietnamese, 11
Boardwalk Vegan, Havertown, PA, 5.0, Italian, 37
Subway, Nolensville, TN, 2.0, Fast Food, 8
Diego's Cantina And Tequila Bar, Media, PA, 3.0, Mexican, 193
George's Grill, Gulfport, FL, 4.5, Fast Food, 11
El Mariachi Mexican Restaurant, Nashville, TN, 3.5, Mexican, 78
Steak ’n Shake, Indianapolis, IN, 3.0, Fast Food, 38
Dunkin' Donuts, North Redington Beach, FL, 3.0, Fast Food, 17
The Greene Turtle Sports Bar & Grille, Wilmington, DE, 2.5, American, 88
Lucky Dog Bar & Grill, Telford, PA, 4.5, American, 7
Kirkwood Station Brewing Company, Kirkwood, MO, 3.0, American, 250
O'Charley's Restaurant & Bar, Goodlettsville, TN, 2.5, American, 45
Casa Prego, Aston, PA, 3.5, Italian, 19
Go Burger, New Orleans, LA, 2.0, American, 16
The Hangar Restaurant & Flight Lounge, St. Petersburg, FL, 3.5, American, 434
Taqueria Corona Restaurant, Metairie, LA, 3.5, Mexican, 104
Del Valle Grill, Goleta, CA, 4.0, Mexican, 37
Lucky Wishbone, Tucson, AZ, 3.0, Chinese, 37
Burger King, Brownsburg, IN, 2.5, Fast Food, 12
Subway, Tucson, AZ, 3.5, Fast Food, 8
World Of Beer, Metairie, LA, 3.5, American, 45
Guisados Don Roman, Philadelphia, PA, 5.0, Mexican, 13
Taste Cafe, Bensalem, PA, 3.0, Chinese, 25
Bob Evans, Clearwater, FL, 3.5, American, 47
Sicily's Pizza, Wilmington, DE, 4.5, Italian, 5
Suraj Imports, Nashville, TN, 2.5, Chinese, 7
Tfk african restaurant, Tampa, FL, 3.5, American, 15
Tapanade, Saint Louis, MO, 1.5, American, 9
Frank & Helen's Pizzeria, University City, MO, 4.0, Italian, 130
Pizza Hut, Saint Louis, MO, 2.0, Italian, 19
Yen Ching Restaurant, Indianapolis, IN, 4.0, Chinese, 109
Happy Salmon, Safety Harbor, FL, 4.5, Japanese, 98
Circo Italian Kitchen & Pizzeria, Tierra Verde, FL, 4.5, Italian, 12
Lucky Lizard Tap House, Madeira Beach, FL, 4.5, American, 34
Tap and Kitchen, Philadelphia, PA, 3.0, American, 23
Saint Anejo, Nashville, TN, 3.5, Mexican, 851
Burger King, Spring Hill, FL, 2.0, Fast Food, 10
Wasabi Sushi Bar, Saint Louis, MO, 4.0, Japanese, 229
Jonny Reno's Waterfront Grille, St. Petersburg, FL, 3.5, American, 17
Brio Italian Grille, Marlton, NJ, 3.0, Italian, 172
Jasmine Rice - Old City, Philadelphia, PA, 3.5, Thai, 64
The Tuscan Tomato, Reno, NV, 4.0, Italian, 101
Duke's, Saint Louis, MO, 3.5, American, 64
Jack in the Box, Boise, ID, 2.5, Fast Food, 10
Lair KTV | Sky Club, Philadelphia, PA, 3.5, Chinese, 48
Süp, Reno, NV, 4.5, American, 923
China House, Philadelphia, PA, 2.5, Chinese, 22
Mirage Restaurant, Clearwater, FL, 4.5, Chinese, 317
The Shadyside Tavern, West Chester, PA, 3.0, American, 6
Poké Munch, Creve Coeur, MO, 4.5, Japanese, 195
Jalisco Mexican Restaurant, Nashville, TN, 3.5, Mexican, 110
The Arch, Reno, NV, 5.0, American, 6
Michaelangelo's Pizza, Nashville, TN, 3.0, Italian, 89
Castaways Beach Bar, Madeira Beach, FL, 3.5, Mexican, 42
TGI Fridays, Creve Coeur, MO, 2.0, American, 131
Cafe del Sol, Santa Barbara, CA, 3.5, Mexican, 36
Checkers, Pinellas Park, FL, 1.0, Fast Food, 15
Five Guys, St. Petersburg, FL, 3.0, Fast Food, 47
Seasons Pizza, Wilmington, DE, 3.5, Italian, 20
Pasta Pomodoro, Sewell, NJ, 4.0, Italian, 68
Frisky Frog's, Nashville, TN, 2.5, Cajun/Creole, 73
Buffalo Wild Wings, Greenwood, IN, 2.5, American, 63
White Castle, Kirkwood, MO, 4.0, Fast Food, 20
Oobatz, Indianapolis, IN, 2.5, American, 45
Subway, Indianapolis, IN, 2.0, Fast Food, 5
Hana Japanese Restaurant, Wayne, PA, 4.0, Japanese, 8
Cleo's Mediterranean Cuisine, New Orleans, LA, 4.5, Mediterranean, 143
Zaxby's Chicken Fingers & Buffalo Wings, Franklin, TN, 2.5, Fast Food, 36
Waffle House, Nashville, TN, 3.0, Fast Food, 38
Hot Dog on a Stick, Reno, NV, 3.0, Fast Food, 27
Barcliff & Bair, Santa Barbara, CA, 4.0, American, 7
Woofies, Overland, MO, 4.0, Fast Food, 81
Serendipity, New Orleans, LA, 4.0, American, 34
Jack in the Box, Swansea, IL, 1.0, Fast Food, 17
The Patio, Indianapolis, IN, 4.0, Fast Food, 64
Checkers, Philadelphia, PA, 2.0, Fast Food, 6
Panorama, Philadelphia, PA, 4.0, Italian, 324
Bon Ton Cafe, New Orleans, LA, 4.0, Cajun/Creole, 416
Catalina Craft Pizza, Catalina, AZ, 4.0, Italian, 84
Herosame, Ardmore, PA, 4.0, Japanese, 190
Taco Bell, Gretna, LA, 2.5, Fast Food, 13
White Dotte Dairy Bar & Grill, Southampton, NJ, 4.0, Fast Food, 100
Crabby Cafe, Philadelphia, PA, 4.0, Vietnamese, 91
Bienvenue, Harahan, LA, 4.0, Cajun/Creole, 110
Allium Café + Bar, Nashville, TN, 4.0, American, 44
El Agave Mexican Grill, Franklin, TN, 3.5, Mexican, 12
The Village Teahouse, West Point, PA, 3.5, American, 46
Monell's Dining & Catering, Nashville, TN, 4.5, American, 1555
La Carreta Food Truck, Sparks, NV, 4.5, Mexican, 6
Azteca Rojo, Tampa, FL, 5.0, Mexican, 37
Gallagher's Restaurant, Waterloo, IL, 4.0, American, 162
Carmine's Italian Grille, Blue Bell, PA, 3.0, Italian, 38
Texas Wieners Philly, Philadelphia, PA, 5.0, American, 5
Spudly's Super Spuds, Metairie, LA, 4.0, American, 107
Burger King, Sicklerville, NJ, 2.5, Fast Food, 8
Wendy's, Nashville, TN, 1.5, Fast Food, 24
Tortuga's Cocina, Lambertville, NJ, 4.0, Mexican, 100
Starbucks, Indianapolis, IN, 4.0, Fast Food, 32
Izzy's Pizza, Riverside, NJ, 4.5, Italian, 5
Back Bar, Reno, NV, 3.5, American, 26
Ramen Ray, Indianapolis, IN, 4.0, Japanese, 464
Saigon Vietnamese Restaurant, Tucson, AZ, 3.5, Vietnamese, 72
Miraku Japanese Restaurant, Spring House, PA, 4.0, Japanese, 6
Carlucci's Express, Yardley, PA, 3.0, Italian, 63
Stickman Brews, Chester Springs, PA, 4.5, American, 28
Boise Ranch Golf Course, Boise, ID, 3.0, American, 13
Steak ’n Shake, St. Louis, MO, 2.0, Fast Food, 61
Sichuan Chinese Restaurant, Carmel, IN, 4.0, Chinese, 90
USA Sports Grill, Mount Juliet, TN, 3.0, American, 39
Mix Bar and Grill, Philadelphia, PA, 3.0, American, 29
The Thirsty Turtle, Antioch, TN, 2.0, American, 112
Lemon Leaf, Philadelphia, PA, 3.5, Thai, 18
Yard House, Willow Grove, PA, 3.5, American, 75
Marcello’s Pizza-Grill, Philadelphia, PA, 4.0, Italian, 8
Burger King, St. Charles, MO, 1.5, Fast Food, 9
Louisiana Pizza Kitchen, New Orleans, LA, 4.0, Italian, 519
Panda Chinese Restaurant, Philadelphia, PA, 3.0, Chinese, 17
Carniceria Samber, Sparks, NV, 4.0, Mexican, 33
Cajun Shack, Indianapolis, IN, 3.0, Cajun/Creole, 49
Iezzi's on 3rd, Boyertown, PA, 4.0, Italian, 29
Tenth Street Pourhouse, Philadelphia, PA, 3.5, Cajun/Creole, 47
Ristorante Aroma, Philadelphia, PA, 4.5, Italian, 137
Loon Lake Lodge, Indianapolis, IN, 2.5, American, 7
Popeyes Louisiana Kitchen, Plainfield, IN, 2.0, Fast Food, 44
McDonald's, West Conshohocken, PA, 2.0, Fast Food, 36
EL PASO Mexican Grill, Marrero, LA, 3.0, Mexican, 30
Bobby's Place, St Charles, MO, 2.5, American, 54
China House, Philadelphia, PA, 2.5, Chinese, 37
El Abuelo Mexican Restaurant , Whiteland, IN, 4.0, Mexican, 45
Market Kitchen & Bar, Newark, DE, 4.0, American, 21
Joe's Crab Shack, Wilmington, DE, 2.5, American, 151
Il Pittore, Philadelphia, PA, 4.0, Italian, 191
Subway, Indianapolis, IN, 3.0, Fast Food, 10
Wet Whistle Bar & Grill, Jenkintown, PA, 3.5, American, 28
Studio Movie Grill, Upper Darby, PA, 2.5, American, 197
Bob's Corner Deli, Roebling, NJ, 4.0, American, 18
Santelli Pizza & Pasta, Odessa, FL, 4.0, Italian, 35
Bob Evans, Mount Laurel, NJ, 3.5, American, 91
The Rice House, Maryland Heights, MO, 3.0, Chinese, 26
Tijuana Flats, Pinellas Park, FL, 4.0, Mexican, 63
Saxers, Springfield, PA, 3.5, American, 21
Cafe Patachou, Indianapolis, IN, 3.5, American, 6
McDonald's, Fishers, IN, 3.5, Fast Food, 22
Skillets Pancake House, Indianapolis, IN, 4.0, American, 55
Lucy n' Ricardo's, Edwardsville, IL, 3.0, Mexican, 18
McDonald's, New Orleans, LA, 1.5, Fast Food, 63
Top Thai Restaurant, Tampa, FL, 3.5, Thai, 54
Captain D's, Hendersonville, TN, 1.5, Fast Food, 10
Sang Kee Peking Duck House, Philadelphia, PA, 4.0, Chinese, 926
Wild West Home of Mamma Italia, Eagle, ID, 3.5, Italian, 135
Dutch Wagon Amish Market, Medford, NJ, 4.5, American, 11
Salvatore's Bistro & Brick Oven Pizza, Newark, DE, 3.0, Italian, 6
Pita Chip, Philadelphia, PA, 4.5, Mediterranean, 48
Subway, Reno, NV, 4.0, Fast Food, 5
Whiskey Business, Indianapolis, IN, 3.5, American, 66
Nori Thai, St Pete Beach, FL, 4.0, Thai, 273
Sphinx Cafe, Clearwater, FL, 4.5, Mediterranean, 10
Five Guys, Largo, FL, 4.0, Fast Food, 5
Sam's Italian Market & Bakery, Willow Grove, PA, 4.0, Italian, 73
Musi, Philadelphia, PA, 4.5, Mediterranean, 53
Taco Bell, Saint Louis, MO, 1.5, Fast Food, 42
Burger King, Doylestown, PA, 2.5, Fast Food, 15
Another Broken Egg Cafe, New Orleans, LA, 3.5, Cajun/Creole, 408
Subway, Sparks, NV, 2.5, Fast Food, 11
Cafe Lift, Philadelphia, PA, 4.0, American, 1189
Ha Long Bay, Saint Petersburg, FL, 3.5, Chinese, 292
Misora Express, Philadelphia, PA, 3.5, Japanese, 52
Ocean Crab, Philadelphia, PA, 3.5, Cajun/Creole, 7
Skidders Restaurant, St. Pete Beach, FL, 4.0, Italian, 615
la Padella, Media, PA, 4.0, Italian, 50
Burger King, Saint Petersburg, FL, 2.5, Fast Food, 20
China Bistro, Indianapolis, IN, 4.5, Chinese, 60
The Landing Restaurant, Philadelphia, PA, 2.5, American, 29
Burger Culture, Tampa, FL, 4.0, Fast Food, 470
Day By Day, Philadelphia, PA, 4.0, American, 642
Gulf Seafood, Kenner, LA, 4.5, Vietnamese, 40
Chicago Supermarket Fish & Chicken, Indianapolis, IN, 3.0, Mexican, 12
Popeyes Louisiana Kitchen, New Orleans, LA, 2.5, Fast Food, 18
Lee's Famous Recipie Chicken, Belleville, IL, 3.0, Fast Food, 26
Yanny's Restaurant, Clearwater, FL, 4.0, American, 93
Adriano's Rosie's Cafe, Largo, FL, 4.0, Italian, 9
Grind House Bar & Grill, Clearwater, FL, 3.5, American, 91
The Allways Cafe, Huntingdon Valley, PA, 4.0, American, 129
Solo Skewer Bar, Philadelphia, PA, 3.0, Chinese, 100
Amis Trattoria, Devon, PA, 3.5, Italian, 65
Fire-N-Smoke Wood Fired Kitchen, Troy, IL, 4.0, Fast Food, 235
Carmine's Pizzeria West Chester, West Chester, PA, 2.0, Italian, 10
Springwater, Nashville, TN, 4.0, American, 72
IHOP, Marrero, LA, 1.5, American, 27
SALTY at the Beach, Santa Barbara, CA, 4.0, American, 70
The Drunken Crab, Santa Barbara, CA, 4.0, Cajun/Creole, 595
Beach Shanty Cafe, Clearwater Beach, FL, 4.0, American, 22
Yummi Yummi, Glenside, PA, 3.0, Chinese, 48
Dish Cafe, Goleta, CA, 4.0, American, 9
PrimoHoagies, Collingswood, NJ, 3.0, Italian, 36
Dave & Buster's, Maryland Heights, MO, 2.5, American, 226
Firehouse Subs, Frazer, PA, 3.5, Fast Food, 35
McDonald's, Jamison, PA, 3.0, Fast Food, 12
Burger King, Reno, NV, 1.5, Fast Food, 44
Rubio's Coastal Grill, St. Petersburg, FL, 4.0, Mexican, 104
Potbelly Sandwich Shop, Clayton, MO, 4.0, Fast Food, 46
China & Thai Cuisine, Indianapolis, IN, 3.0, Chinese, 20
Camino's Del Michoacan, Sun Valley, NV, 4.5, Mexican, 7
MaraVillas Grill, Medford, NJ, 1.5, Italian, 5
Applebee's Grill + Bar, Brandon, FL, 2.5, American, 86
Ginger Wok, Yardley, PA, 3.0, Chinese, 58
McDonald's, Indianapolis, IN, 1.5, Fast Food, 40
Taqueria Coco Loco, Chalmette, LA, 3.5, Mexican, 14
Backyard Grill and Patio, Tampa, FL, 4.0, American, 17
Wong's Inn Chinese Restaurant, Saint Louis, MO, 3.5, Chinese, 36
honeygrow, Radnor, PA, 3.5, American, 146
Aladdin Pizzeria & Eatery, Philadelphia, PA, 3.0, Italian, 57
Jason's Mexican Food, Tucson, AZ, 3.5, Mexican, 20
Penn Queen Diner, Pennsauken, NJ, 3.0, Fast Food, 70
Wendy's, Clearwater, FL, 2.5, Fast Food, 11
Bok Bar, Philadelphia, PA, 4.0, Vietnamese, 251
Tres Jalapenos, Philadelphia, PA, 3.5, Mexican, 354
Taqueria Alamos, Tucson, AZ, 4.5, Mexican, 12
Five Guys, Brentwood, TN, 3.5, Fast Food, 56
Five Guys, Tampa, FL, 3.5, Fast Food, 33
Dairy Queen, Colmar, PA, 2.0, Fast Food, 17
Texas Chicken & Burgers, Philadelphia, PA, 2.5, Fast Food, 8
Spiga, Philadelphia, PA, 3.5, Italian, 45
IHOP, Fenton, MO, 3.5, American, 38
Pirata Luchi, Tucson, AZ, 4.0, Mexican, 14
Taco Bell, Sun Valley, NV, 1.5, Fast Food, 36
Sawmill Bar & Grill, Kennett Square, PA, 3.5, American, 14
Spotted Hog, Lahaska, PA, 1.5, American, 5
South Philly Italian Kitchen, Philadelphia, PA, 4.5, Italian, 43
Oscar Pizza, Folsom, PA, 3.5, Mexican, 27
Blue Dog Pub, Lansdale, PA, 3.0, American, 85
Pantry Restaurant, Boise, ID, 2.5, American, 18
Station Tap House, Doylestown, PA, 3.5, American, 126
The Bubble House, Philadelphia, PA, 2.5, American, 116
Bud & Marilyn's, Philadelphia, PA, 4.0, American, 1303
Manchester Public House, Saint Louis, MO, 4.5, American, 62
Tuned Up Brewing, Spring City, PA, 4.5, American, 34
Al & Stella, Clearwater Beach, FL, 4.0, Italian, 145
Taco Bell, Kenner, LA, 1.5, Fast Food, 18
GCD Eats, St. Petersburg, FL, 5.0, American, 5
Wok N Roll, Saint Petersburg, FL, 3.5, Chinese, 5
Danny's Wok, Philadelphia, PA, 3.0, Chinese, 37
Dominics Pizzeria, Safety Harbor, FL, 3.5, Italian, 11
Pita Pit, West Chester, PA, 4.0, Fast Food, 48
Sakura Asian Cuisine & Sushi, Spring Hill, FL, 4.0, Chinese, 97
Meexita, St. Petersburg, FL, 4.5, Mexican, 7
Carnitas La Yoca, Tucson, AZ, 4.5, Mexican, 46
Comfort Inn & Suites Glen Mills - Philadelphia, Glen Mills, PA, 2.0, American, 7
The Coronet, Tucson, AZ, 4.5, American, 318
Urban Cantina, Tampa, FL, 3.5, Mexican, 21
Bluefin Eagleview, Exton, PA, 4.5, Japanese, 95
Mammoni Cucina Rustica, Morton, PA, 3.0, Italian, 7
Paisano's Pizzaria & Vino, Nashville, TN, 2.5, Italian, 87
Applebee's Grill + Bar, Doylestown, PA, 2.5, American, 38
Wister BYOB, Philadelphia, PA, 4.0, American, 94
Showtown Bar & Grill, Gibsonton, FL, 5.0, American, 8
Peabody's, Tampa, FL, 4.0, American, 205
Fox Hollow Golf Club, Trinity, FL, 3.5, American, 17
King Wong Chinese Restaurant, Marlton, NJ, 4.5, Chinese, 153
King Market, Antioch, TN, 4.5, Thai, 380
Jack Rose, New Orleans, LA, 4.5, Cajun/Creole, 266
Sushi Moto, Reno, NV, 3.5, Japanese, 122
Cephas' Hot Shop, Tampa, FL, 4.0, Caribbean, 28
China Pearl, Saint Petersburg, FL, 3.0, Chinese, 43
Metro Diner, St. Petersburg, FL, 4.0, American, 552
Lucky's Mexican Spot Food Truck, Philadelphia, PA, 3.0, Mexican, 19
Ezoza's Kitchen, Nashville, TN, 1.5, Italian, 12
The Floribbean, St. Petersburg, FL, 4.5, Mexican, 144
On Charcoal, Philadelphia, PA, 2.5, American, 18
Pho Ha, Philadelphia, PA, 4.0, Chinese, 485
Denny's, Tucson, AZ, 3.0, Fast Food, 46
Los Betos, Tucson, AZ, 2.5, Mexican, 39
Narberth Cafe, Narberth, PA, 3.0, Italian, 29
Pat's Pizzeria Glen Mills, Glen Mills, PA, 3.0, Italian, 5
Cafe Alessio, Doylestown, PA, 3.0, Italian, 81
Horsham Chinese, Horsham, PA, 3.0, Chinese, 25
City Tap House, Philadelphia, PA, 3.5, American, 742
Poppy Kitchen, Tucson, AZ, 3.5, American, 115
Rancho Cantina, La Vergne, TN, 3.5, Mexican, 14
Popeyes Louisiana Kitchen, Ashland City, TN, 3.0, Fast Food, 7
MaFooCo, Tucson, AZ, 4.0, Mexican, 25
Health Sushi, Franklin, TN, 4.0, Japanese, 144
Vitarelli's Pizza & Family Restaurant, Cherry Hill, NJ, 3.0, Italian, 50
Dr. BBQ, Saint Petersburg, FL, 4.0, American, 722
Fatburger, Cherry Hill, NJ, 2.5, Fast Food, 39
Chopstix, Tucson, AZ, 3.0, Chinese, 5
Grit American Cuisine, Eagle, ID, 4.0, American, 173
Yummy17, St Louis, MO, 3.0, Chinese, 20
McDonald's, Meridian, ID, 3.0, Fast Food, 15
Hong Kong Fusion, Cherry Hill, NJ, 4.5, Chinese, 144
Pats Select Pizza & Grill, Warrington, PA, 4.5, Italian, 126
New Bethel Ordinary, Indianapolis, IN, 4.0, American, 135
Taco Bell, Dunedin, FL, 2.0, Fast Food, 31
Fusion Asian Grill, Meridian, ID, 4.0, Vietnamese, 31
Taggart's, Indianapolis, IN, 3.5, American, 11
Jackie's Food Court, Tucson, AZ, 2.0, American, 6
Blue Bell Inn, Blue Bell, PA, 3.5, American, 295
Core De Roma, West Chester, PA, 4.0, Italian, 96
Subway, Odessa, FL, 4.0, Fast Food, 6
Beef 'O' Brady's, St. Petersburg, FL, 3.0, American, 51
S & S Island Cuisine, Darby, PA, 3.5, Caribbean, 44
Wok-Inn Noodle, Boise, ID, 4.0, Chinese, 161
Zaxby's Chicken Fingers & Buffalo Wings, Plant City, FL, 1.5, Fast Food, 50
Twigs Bistro and Martini Bar, Meridian, ID, 3.5, American, 207
Manuel's Hot Tamales, New Orleans, LA, 3.0, Mexican, 5
Dos Sisters, Madison, TN, 5.0, Mexican, 5
LaTao HotPot, Philadelphia, PA, 4.0, Chinese, 138
Benjarong Thai, Tampa, FL, 4.0, Thai, 113
Rice Cooker, Zionsville, IN, 3.5, Chinese, 90
AAA Burgers and More, St Charles, MO, 3.5, American, 15
Reme's Restaurant, Plainfield, IN, 4.5, Mexican, 47
McDonald's, Tucson, AZ, 2.0, Fast Food, 14
Stassi's Italian Grill, New Port Richey, FL, 3.5, Italian, 53
Bob Evans, Indianapolis, IN, 2.5, American, 26
Zio's Tuscan Grille, Cinnaminson, NJ, 4.0, Italian, 87
Eastern Buffet Chinese Dishes Fresh Seafood & Sushi Bar, Plant City, FL, 2.5, Chinese, 5
Los Sabores De Mexico, West Chester, PA, 4.5, Mexican, 104
Zerillos Italian Grill, Westchase, FL, 3.5, Italian, 59
IHOP, Indianapolis, IN, 2.0, American, 59
Chiwa Bistro, Newark, DE, 4.0, Japanese, 113
Quiznos, Royersford, PA, 3.5, Fast Food, 5
Bella Tori At the Mansion, Langhorne, PA, 4.0, Italian, 85
Sichuan Hot Pot & Asian Cuisine, Nashville, TN, 4.0, Chinese, 217
The Taco and Ice Cream Joint, St. Louis, MO, 3.5, Mexican, 197
Jalapenos Grill 2, Haddon Township, NJ, 4.0, Mexican, 153
Casa Mexicana Bar & Grill, Tampa, FL, 4.0, Mexican, 96
Iron Hill Brewery & Restaurant, Maple Shade, NJ, 4.0, American, 384
New China, Saint Petersburg, FL, 4.0, Chinese, 83
MeMe's Bar & Grille, Chalmette, LA, 4.0, American, 90
Sushi? Ok, Reno, NV, 3.5, Chinese, 72
Del Frisco's Double Eagle Steakhouse, Philadelphia, PA, 4.0, American, 1129
Honey Bakery, Reno, NV, 4.5, Chinese, 236
Far East Buffet & Grill, Mount Juliet, TN, 2.5, Chinese, 31
Osteria 545, Paulsboro, NJ, 5.0, Italian, 9
Nutbelly Pizzeria and Deli, Carpinteria, CA, 4.0, Italian, 253
Los Betos Mexican Food, Tucson, AZ, 3.0, Mexican, 26
Mad River Manayunk, Philadelphia, PA, 2.0, American, 100
Slice Pizzeria, New Orleans, LA, 3.5, Italian, 217
Dairy Queen, Green Valley, AZ, 3.0, Fast Food, 15
Ken's Sushi Japanese Restaurant, Nashville, TN, 3.5, Japanese, 73
T-Swirl Crêpe, Philadelphia, PA, 4.0, Japanese, 401
The Hideaway, Clearwater, FL, 4.5, American, 11
QuikTrip, Ferguson, MO, 2.0, Fast Food, 5
Popeyes Louisiana Kitchen, New Orleans, LA, 2.5, Fast Food, 14
PrimoHoagies, Media, PA, 3.0, Italian, 28
McDonald's, Marlton, NJ, 3.5, Fast Food, 21
Vina Vietnamese Restaurant, Meridian, ID, 3.0, Chinese, 31
Buffalo Wild Wings, O'Fallon, IL, 2.0, American, 115
The Bistro, Santa Barbara, CA, 3.5, Italian, 243
da Ludovica, Glenside, PA, 4.0, Italian, 10
Main Street Cafe, Belleville, IL, 4.0, American, 82
Great Wraps, St. Louis, MO, 2.5, Fast Food, 20
High Tides Restaurant, Bar & Banquets, Bensalem, PA, 2.5, American, 198
Pita Jungle, Tucson, AZ, 3.5, Mediterranean, 205
Jersey Mike's Subs, Brandon, FL, 3.0, Fast Food, 24
Bella Italia Pizzeria & Ristorante's, Hatfield, PA, 4.5, Italian, 12
Red House, Glenside, PA, 2.5, Chinese, 76
Taqueria Emanuel, Pinellas Park, FL, 4.0, Mexican, 41
Wendy's, Saint Petersburg, FL, 2.0, Fast Food, 6
Teca Newtown Square, Newtown Square, PA, 3.5, Italian, 239
Fellini's Cafe, New Orleans, LA, 3.5, Italian, 66
McDonald's, Philadelphia, PA, 1.5, Fast Food, 25
Sake House, Clearwater, FL, 3.0, Japanese, 28
Philippine Smoked BBQ Grill, Wilmington, DE, 4.5, American, 111
The Orange Store, New Orleans, LA, 4.0, Chinese, 47
Cantina Los Caballitos, Philadelphia, PA, 3.5, Fast Food, 874
Panda Express, Wyncote, PA, 2.5, Chinese, 23
Ott's, Medford, NJ, 3.5, American, 72
Famous Sam's, Tucson, AZ, 3.5, American, 50
Panda Express, Reno, NV, 2.0, Chinese, 148
TGI Fridays, Tampa, FL, 3.5, American, 95
On a Roll Deli, Eagle, ID, 4.5, American, 42
Cafe 54, Tucson, AZ, 4.0, American, 38
Puerto Vallarta, Greenwood, IN, 3.5, Mexican, 93
The Restaurant at JNA Institute of Culinary Arts, Philadelphia, PA, 4.0, American, 61
Tung Hsing House, New Castle, DE, 2.5, Chinese, 12
Brugos, Reno, NV, 4.0, Italian, 40
Hardee's, New Whiteland, IN, 2.0, Fast Food, 8
Sonic Drive-In, Franklin, TN, 2.0, Fast Food, 26
Zom Hee Chinese Restaurant, Seminole, FL, 4.0, Chinese, 258
Ruby's Kitchen, Hendersonville, TN, 3.0, American, 25
BRGR Kitchen & Bar, Treasure Island, FL, 4.0, American, 183
Taziki's Mediterranean Cafe - Eagle, Eagle, ID, 4.0, Mediterranean, 127
Gyro Shack, Meridian, ID, 4.0, Fast Food, 44
Monty's on the Square, New Orleans, LA, 4.0, Cajun/Creole, 323
Lu's Chinese Restaurant, Hatboro, PA, 3.0, Chinese, 12
Five Guys, Indianapolis, IN, 4.0, Fast Food, 67
City Barbeque, Whitestown, IN, 4.0, American, 38
Beef O'Brady's, Clearwater, FL, 3.0, American, 7
Roma Pizza & Pasta, Smyrna, TN, 4.0, Italian, 21
Arby's, Hendersonville, TN, 2.0, Fast Food, 9
Sister Cities, Saint Louis, MO, 4.5, Cajun/Creole, 124
El Corcel Mexican Restaurant, Indianapolis, IN, 4.0, Mexican, 35
Maple Glen Pizza, Maple Glen, PA, 3.0, Italian, 111
Select Pizza | Grill, Sewell, NJ, 4.0, Italian, 90
Burger King, Boise, ID, 3.0, Fast Food, 8
Los Gemelos Family Restaurant, Telford, PA, 4.0, Mexican, 53
What The Pho, Indianapolis, IN, 4.0, Chinese, 217
Jefferson's Restaurant, Belleville, IL, 3.5, American, 61
Ozona Blue Grilling, Palm Harbor, FL, 3.5, American, 503
Red Apple, New Orleans, LA, 4.0, Chinese, 26
Firebirds Wood Fired Grill, Chadds Ford, PA, 4.0, American, 213
